# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-03-10 17:07:34 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01554000 Susquehanna River at Sunbury, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01554000
#            TS   parameter     statistic     Description
#        119098       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	119098_00060_00003	119098_00060_00003_cd
USGS	01554000	1997-09-25	3600	A
USGS	01554000	1997-09-26	3420	A
USGS	01554000	1997-09-27	3180	A
USGS	01554000	1997-09-28	2960	A
USGS	01554000	1997-09-29	3770	A
USGS	01554000	1997-09-30	5870	A
USGS	01554000	1997-10-01	7530	A
USGS	01554000	1997-10-02	8900	A
USGS	01554000	1997-10-03	7110	A
USGS	01554000	1997-10-04	7200	A
USGS	01554000	1997-10-05	6750	A
USGS	01554000	1997-10-06	10900	A
USGS	01554000	1997-10-07	6500	A
USGS	01554000	1997-10-08	5390	A
USGS	01554000	1997-10-09	5050	A
USGS	01554000	1997-10-10	4900	A
USGS	01554000	1997-10-11	4470	A
USGS	01554000	1997-10-12	4210	A
USGS	01554000	1997-10-13	4010	A
USGS	01554000	1997-10-14	3730	A
USGS	01554000	1997-10-15	3670	A
USGS	01554000	1997-10-16	3420	A
USGS	01554000	1997-10-17	3370	A
USGS	01554000	1997-10-18	3290	A
USGS	01554000	1997-10-19	3220	A
USGS	01554000	1997-10-20	3140	A
USGS	01554000	1997-10-21	3090	A
USGS	01554000	1997-10-22	2960	A
USGS	01554000	1997-10-23	2900	A
USGS	01554000	1997-10-24	2850	A
USGS	01554000	1997-10-25	2950	A
USGS	01554000	1997-10-26	3120	A
USGS	01554000	1997-10-27	3400	A
USGS	01554000	1997-10-28	3500	A
USGS	01554000	1997-10-29	3650	A
USGS	01554000	1997-10-30	3650	A
USGS	01554000	1997-10-31	3760	A
USGS	01554000	1997-11-01	3860	A
USGS	01554000	1997-11-02	5180	A
USGS	01554000	1997-11-03	10600	A
USGS	01554000	1997-11-04	17800	A
USGS	01554000	1997-11-05	17500	A
USGS	01554000	1997-11-06	19100	A
USGS	01554000	1997-11-07	16100	A
USGS	01554000	1997-11-08	15300	A
USGS	01554000	1997-11-09	31400	A
USGS	01554000	1997-11-10	52500	A
USGS	01554000	1997-11-11	47800	A
USGS	01554000	1997-11-12	41200	A
USGS	01554000	1997-11-13	33600	A
USGS	01554000	1997-11-14	29400	A
USGS	01554000	1997-11-15	27400	A
USGS	01554000	1997-11-16	24600	A
USGS	01554000	1997-11-17	21600	A
USGS	01554000	1997-11-18	19300	A
USGS	01554000	1997-11-19	17300	A
USGS	01554000	1997-11-20	14800	A
USGS	01554000	1997-11-21	14100	A
USGS	01554000	1997-11-22	14900	A
USGS	01554000	1997-11-23	18800	A
USGS	01554000	1997-11-24	23300	A
USGS	01554000	1997-11-25	27400	A
USGS	01554000	1997-11-26	27100	A
USGS	01554000	1997-11-27	24900	A
USGS	01554000	1997-11-28	23900	A
USGS	01554000	1997-11-29	24500	A
USGS	01554000	1997-11-30	27700	A
USGS	01554000	1997-12-01	30500	A
USGS	01554000	1997-12-02	33100	A
USGS	01554000	1997-12-03	34300	A
USGS	01554000	1997-12-04	32500	A
USGS	01554000	1997-12-05	29400	A
USGS	01554000	1997-12-06	27400	A
USGS	01554000	1997-12-07	26300	A
USGS	01554000	1997-12-08	24800	A
USGS	01554000	1997-12-09	22800	A
USGS	01554000	1997-12-10	20900	A
USGS	01554000	1997-12-11	19800	A
USGS	01554000	1997-12-12	19300	A
USGS	01554000	1997-12-13	18900	A
USGS	01554000	1997-12-14	18600	A
USGS	01554000	1997-12-15	17500	A
USGS	01554000	1997-12-16	16300	A
USGS	01554000	1997-12-17	15200	A
USGS	01554000	1997-12-18	14300	A
USGS	01554000	1997-12-19	13800	A
USGS	01554000	1997-12-20	13400	A
USGS	01554000	1997-12-21	13200	A
USGS	01554000	1997-12-22	13100	A
USGS	01554000	1997-12-23	13100	A
USGS	01554000	1997-12-24	13200	A
USGS	01554000	1997-12-25	14300	A
USGS	01554000	1997-12-26	17500	A
USGS	01554000	1997-12-27	22100	A
USGS	01554000	1997-12-28	26800	A
USGS	01554000	1997-12-29	27900	A
USGS	01554000	1997-12-30	26800	A
USGS	01554000	1997-12-31	24900	A
USGS	01554000	1998-01-01	21300	A
USGS	01554000	1998-01-02	18100	A
USGS	01554000	1998-01-03	17300	A
USGS	01554000	1998-01-04	18700	A
USGS	01554000	1998-01-05	27100	A
USGS	01554000	1998-01-06	53800	A
USGS	01554000	1998-01-07	77300	A
USGS	01554000	1998-01-08	114000	A
USGS	01554000	1998-01-09	225000	A
USGS	01554000	1998-01-10	240000	A
USGS	01554000	1998-01-11	183000	A
USGS	01554000	1998-01-12	143000	A
USGS	01554000	1998-01-13	117000	A
USGS	01554000	1998-01-14	92900	A
USGS	01554000	1998-01-15	71900	A
USGS	01554000	1998-01-16	62200	A
USGS	01554000	1998-01-17	58200	A
USGS	01554000	1998-01-18	52900	A
USGS	01554000	1998-01-19	46900	A
USGS	01554000	1998-01-20	41000	A
USGS	01554000	1998-01-21	36400	A
USGS	01554000	1998-01-22	32200	A
USGS	01554000	1998-01-23	29800	A
USGS	01554000	1998-01-24	30200	A
USGS	01554000	1998-01-25	29900	A
USGS	01554000	1998-01-26	28700	A
USGS	01554000	1998-01-27	27200	A
USGS	01554000	1998-01-28	25800	A
USGS	01554000	1998-01-29	24200	A
USGS	01554000	1998-01-30	23100	A
USGS	01554000	1998-01-31	22800	A
USGS	01554000	1998-02-01	23000	A
USGS	01554000	1998-02-02	23100	A
USGS	01554000	1998-02-03	22300	A
USGS	01554000	1998-02-04	21400	A
USGS	01554000	1998-02-05	25800	A
USGS	01554000	1998-02-06	28500	A
USGS	01554000	1998-02-07	25600	A
USGS	01554000	1998-02-08	23200	A
USGS	01554000	1998-02-09	21300	A
USGS	01554000	1998-02-10	19600	A
USGS	01554000	1998-02-11	18700	A
USGS	01554000	1998-02-12	20700	A
USGS	01554000	1998-02-13	26900	A
USGS	01554000	1998-02-14	35200	A
USGS	01554000	1998-02-15	38900	A
USGS	01554000	1998-02-16	34700	A
USGS	01554000	1998-02-17	30400	A
USGS	01554000	1998-02-18	46400	A
USGS	01554000	1998-02-19	77400	A
USGS	01554000	1998-02-20	111000	A
USGS	01554000	1998-02-21	107000	A
USGS	01554000	1998-02-22	89900	A
USGS	01554000	1998-02-23	73100	A
USGS	01554000	1998-02-24	74600	A
USGS	01554000	1998-02-25	71800	A
USGS	01554000	1998-02-26	62700	A
USGS	01554000	1998-02-27	57900	A
USGS	01554000	1998-02-28	56600	A
USGS	01554000	1998-03-01	74600	A
USGS	01554000	1998-03-02	122000	A
USGS	01554000	1998-03-03	124000	A
USGS	01554000	1998-03-04	106000	A
USGS	01554000	1998-03-05	87100	A
USGS	01554000	1998-03-06	71100	A
USGS	01554000	1998-03-07	59400	A
USGS	01554000	1998-03-08	51300	A
USGS	01554000	1998-03-09	54800	A
USGS	01554000	1998-03-10	86300	A
USGS	01554000	1998-03-11	107000	A
USGS	01554000	1998-03-12	106000	A
USGS	01554000	1998-03-13	89200	A
USGS	01554000	1998-03-14	71500	A
USGS	01554000	1998-03-15	57600	A
USGS	01554000	1998-03-16	48500	A
USGS	01554000	1998-03-17	41500	A
USGS	01554000	1998-03-18	37000	A
USGS	01554000	1998-03-19	35000	A
USGS	01554000	1998-03-20	35200	A
USGS	01554000	1998-03-21	44000	A
USGS	01554000	1998-03-22	68800	A
USGS	01554000	1998-03-23	82000	A
USGS	01554000	1998-03-24	71200	A
USGS	01554000	1998-03-25	59200	A
USGS	01554000	1998-03-26	50600	A
USGS	01554000	1998-03-27	46100	A
USGS	01554000	1998-03-28	50700	A
USGS	01554000	1998-03-29	58500	A
USGS	01554000	1998-03-30	58400	A
USGS	01554000	1998-03-31	56700	A
USGS	01554000	1998-04-01	52700	A
USGS	01554000	1998-04-02	55000	A
USGS	01554000	1998-04-03	55900	A
USGS	01554000	1998-04-04	55400	A
USGS	01554000	1998-04-05	51000	A
USGS	01554000	1998-04-06	44300	A
USGS	01554000	1998-04-07	38600	A
USGS	01554000	1998-04-08	34300	A
USGS	01554000	1998-04-09	33300	A
USGS	01554000	1998-04-10	75700	A
USGS	01554000	1998-04-11	124000	A
USGS	01554000	1998-04-12	109000	A
USGS	01554000	1998-04-13	78800	A
USGS	01554000	1998-04-14	60400	A
USGS	01554000	1998-04-15	50900	A
USGS	01554000	1998-04-16	47900	A
USGS	01554000	1998-04-17	47400	A
USGS	01554000	1998-04-18	41900	A
USGS	01554000	1998-04-19	39300	A
USGS	01554000	1998-04-20	61000	A
USGS	01554000	1998-04-21	101000	A
USGS	01554000	1998-04-22	117000	A
USGS	01554000	1998-04-23	91700	A
USGS	01554000	1998-04-24	69900	A
USGS	01554000	1998-04-25	55100	A
USGS	01554000	1998-04-26	46600	A
USGS	01554000	1998-04-27	49800	A
USGS	01554000	1998-04-28	57700	A
USGS	01554000	1998-04-29	58700	A
USGS	01554000	1998-04-30	48500	A
USGS	01554000	1998-05-01	40800	A
USGS	01554000	1998-05-02	36800	A
USGS	01554000	1998-05-03	35000	A
USGS	01554000	1998-05-04	35400	A
USGS	01554000	1998-05-05	34700	A
USGS	01554000	1998-05-06	43300	A
USGS	01554000	1998-05-07	49300	A
USGS	01554000	1998-05-08	46200	A
USGS	01554000	1998-05-09	48600	A
USGS	01554000	1998-05-10	54800	A
USGS	01554000	1998-05-11	72400	A
USGS	01554000	1998-05-12	125000	A
USGS	01554000	1998-05-13	146000	A
USGS	01554000	1998-05-14	119000	A
USGS	01554000	1998-05-15	86500	A
USGS	01554000	1998-05-16	63700	A
USGS	01554000	1998-05-17	49700	A
USGS	01554000	1998-05-18	40200	A
USGS	01554000	1998-05-19	34100	A
USGS	01554000	1998-05-20	27500	A
USGS	01554000	1998-05-21	25300	A
USGS	01554000	1998-05-22	22700	A
USGS	01554000	1998-05-23	20000	A
USGS	01554000	1998-05-24	17900	A
USGS	01554000	1998-05-25	16600	A
USGS	01554000	1998-05-26	15300	A
USGS	01554000	1998-05-27	14500	A
USGS	01554000	1998-05-28	14000	A
USGS	01554000	1998-05-29	13200	A
USGS	01554000	1998-05-30	13100	A
USGS	01554000	1998-05-31	12900	A
USGS	01554000	1998-06-01	12500	A
USGS	01554000	1998-06-02	12900	A
USGS	01554000	1998-06-03	13100	A
USGS	01554000	1998-06-04	16800	A
USGS	01554000	1998-06-05	17800	A
USGS	01554000	1998-06-06	15200	A
USGS	01554000	1998-06-07	13400	A
USGS	01554000	1998-06-08	12000	A
USGS	01554000	1998-06-09	10700	A
USGS	01554000	1998-06-10	9700	A
USGS	01554000	1998-06-11	9320	A
USGS	01554000	1998-06-12	9620	A
USGS	01554000	1998-06-13	12500	A
USGS	01554000	1998-06-14	18300	A
USGS	01554000	1998-06-15	30000	A
USGS	01554000	1998-06-16	29700	A
USGS	01554000	1998-06-17	30200	A
USGS	01554000	1998-06-18	28700	A
USGS	01554000	1998-06-19	28300	A
USGS	01554000	1998-06-20	28600	A
USGS	01554000	1998-06-21	26400	A
USGS	01554000	1998-06-22	21300	A
USGS	01554000	1998-06-23	17800	A
USGS	01554000	1998-06-24	20100	A
USGS	01554000	1998-06-25	17600	A
USGS	01554000	1998-06-26	18200	A
USGS	01554000	1998-06-27	16700	A
USGS	01554000	1998-06-28	14400	A
USGS	01554000	1998-06-29	18000	A
USGS	01554000	1998-06-30	15100	A
USGS	01554000	1998-07-01	16900	A
USGS	01554000	1998-07-02	45900	A
USGS	01554000	1998-07-03	41600	A
USGS	01554000	1998-07-04	28000	A
USGS	01554000	1998-07-05	21100	A
USGS	01554000	1998-07-06	18800	A
USGS	01554000	1998-07-07	21000	A
USGS	01554000	1998-07-08	18300	A
USGS	01554000	1998-07-09	17300	A
USGS	01554000	1998-07-10	28200	A
USGS	01554000	1998-07-11	42600	A
USGS	01554000	1998-07-12	31700	A
USGS	01554000	1998-07-13	22500	A
USGS	01554000	1998-07-14	18000	A
USGS	01554000	1998-07-15	14900	A
USGS	01554000	1998-07-16	12800	A
USGS	01554000	1998-07-17	11400	A
USGS	01554000	1998-07-18	10300	A
USGS	01554000	1998-07-19	9300	A
USGS	01554000	1998-07-20	8750	A
USGS	01554000	1998-07-21	8260	A
USGS	01554000	1998-07-22	8480	A
USGS	01554000	1998-07-23	8510	A
USGS	01554000	1998-07-24	8020	A
USGS	01554000	1998-07-25	7570	A
USGS	01554000	1998-07-26	7280	A
USGS	01554000	1998-07-27	6800	A
USGS	01554000	1998-07-28	6710	A
USGS	01554000	1998-07-29	6400	A
USGS	01554000	1998-07-30	5940	A
USGS	01554000	1998-07-31	5640	A
USGS	01554000	1998-08-01	5130	A
USGS	01554000	1998-08-02	4730	A
USGS	01554000	1998-08-03	4440	A
USGS	01554000	1998-08-04	4020	A
USGS	01554000	1998-08-05	3880	A
USGS	01554000	1998-08-06	3640	A
USGS	01554000	1998-08-07	3550	A
USGS	01554000	1998-08-08	3330	A
USGS	01554000	1998-08-09	3160	A
USGS	01554000	1998-08-10	3850	A
USGS	01554000	1998-08-11	4550	A
USGS	01554000	1998-08-12	4500	A
USGS	01554000	1998-08-13	4090	A
USGS	01554000	1998-08-14	3980	A
USGS	01554000	1998-08-15	4020	A
USGS	01554000	1998-08-16	4190	A
USGS	01554000	1998-08-17	4660	A
USGS	01554000	1998-08-18	5300	A
USGS	01554000	1998-08-19	5340	A
USGS	01554000	1998-08-20	4530	A
USGS	01554000	1998-08-21	4170	A
USGS	01554000	1998-08-22	4030	A
USGS	01554000	1998-08-23	4210	A
USGS	01554000	1998-08-24	4070	A
USGS	01554000	1998-08-25	3690	A
USGS	01554000	1998-08-26	3670	A
USGS	01554000	1998-08-27	3550	A
USGS	01554000	1998-08-28	3340	A
USGS	01554000	1998-08-29	3180	A
USGS	01554000	1998-08-30	3080	A
USGS	01554000	1998-08-31	2980	A
USGS	01554000	1998-09-01	2930	A
USGS	01554000	1998-09-02	3340	A
USGS	01554000	1998-09-03	3630	A
USGS	01554000	1998-09-04	3540	A
USGS	01554000	1998-09-05	3110	A
USGS	01554000	1998-09-06	2830	A
USGS	01554000	1998-09-07	3170	A
USGS	01554000	1998-09-08	3650	A
USGS	01554000	1998-09-09	3720	A
USGS	01554000	1998-09-10	3030	A
USGS	01554000	1998-09-11	2890	A
USGS	01554000	1998-09-12	2970	A
USGS	01554000	1998-09-13	3030	A
USGS	01554000	1998-09-14	3180	A
USGS	01554000	1998-09-15	3210	A
USGS	01554000	1998-09-16	3140	A
USGS	01554000	1998-09-17	3180	A
USGS	01554000	1998-09-18	3050	A
USGS	01554000	1998-09-19	2960	A
USGS	01554000	1998-09-20	2760	A
USGS	01554000	1998-09-21	2700	A
USGS	01554000	1998-09-22	2820	A
USGS	01554000	1998-09-23	2720	A
USGS	01554000	1998-09-24	2650	A
USGS	01554000	1998-09-25	2720	A
USGS	01554000	1998-09-26	2650	A
USGS	01554000	1998-09-27	2620	A
USGS	01554000	1998-09-28	2770	A
USGS	01554000	1998-09-29	2840	A
USGS	01554000	1998-09-30	2790	A
USGS	01554000	1998-10-01	2620	A
USGS	01554000	1998-10-02	2650	A
USGS	01554000	1998-10-03	2720	A
USGS	01554000	1998-10-04	2810	A
USGS	01554000	1998-10-05	8080	A
USGS	01554000	1998-10-06	2950	A
USGS	01554000	1998-10-07	2760	A
USGS	01554000	1998-10-08	2780	A
USGS	01554000	1998-10-09	4640	A
USGS	01554000	1998-10-10	6540	A
USGS	01554000	1998-10-11	9100	A
USGS	01554000	1998-10-12	8080	A
USGS	01554000	1998-10-13	7630	A
USGS	01554000	1998-10-14	7390	A
USGS	01554000	1998-10-15	6830	A
USGS	01554000	1998-10-16	5940	A
USGS	01554000	1998-10-17	5370	A
USGS	01554000	1998-10-18	4880	A
USGS	01554000	1998-10-19	4650	A
USGS	01554000	1998-10-20	4530	A
USGS	01554000	1998-10-21	4370	A
USGS	01554000	1998-10-22	4210	A
USGS	01554000	1998-10-23	4010	A
USGS	01554000	1998-10-24	3850	A
USGS	01554000	1998-10-25	3700	A
USGS	01554000	1998-10-26	4140	A
USGS	01554000	1998-10-27	4130	A
USGS	01554000	1998-10-28	3870	A
USGS	01554000	1998-10-29	3750	A
USGS	01554000	1998-10-30	4160	A
USGS	01554000	1998-10-31	3720	A
USGS	01554000	1998-11-01	3590	A
USGS	01554000	1998-11-02	3400	A
USGS	01554000	1998-11-03	3270	A
USGS	01554000	1998-11-04	3090	A
USGS	01554000	1998-11-05	2960	A
USGS	01554000	1998-11-06	2920	A
USGS	01554000	1998-11-07	2870	A
USGS	01554000	1998-11-08	2850	A
USGS	01554000	1998-11-09	2830	A
USGS	01554000	1998-11-10	2800	A
USGS	01554000	1998-11-11	2990	A
USGS	01554000	1998-11-12	3170	A
USGS	01554000	1998-11-13	3280	A
USGS	01554000	1998-11-14	3290	A
USGS	01554000	1998-11-15	3370	A
USGS	01554000	1998-11-16	3490	A
USGS	01554000	1998-11-17	3500	A
USGS	01554000	1998-11-18	3540	A
USGS	01554000	1998-11-19	3650	A
USGS	01554000	1998-11-20	3600	A
USGS	01554000	1998-11-21	3600	A
USGS	01554000	1998-11-22	3560	A
USGS	01554000	1998-11-23	3560	A
USGS	01554000	1998-11-24	3490	A
USGS	01554000	1998-11-25	3500	A
USGS	01554000	1998-11-26	3540	A
USGS	01554000	1998-11-27	3690	A
USGS	01554000	1998-11-28	4000	A
USGS	01554000	1998-11-29	3910	A
USGS	01554000	1998-11-30	3900	A
USGS	01554000	1998-12-01	3870	A
USGS	01554000	1998-12-02	4020	A
USGS	01554000	1998-12-03	4040	A
USGS	01554000	1998-12-04	3990	A
USGS	01554000	1998-12-05	3980	A
USGS	01554000	1998-12-06	3960	A
USGS	01554000	1998-12-07	3860	A
USGS	01554000	1998-12-08	3810	A
USGS	01554000	1998-12-09	3730	A
USGS	01554000	1998-12-10	3710	A
USGS	01554000	1998-12-11	3640	A
USGS	01554000	1998-12-12	3600	A
USGS	01554000	1998-12-13	3560	A
USGS	01554000	1998-12-14	3500	A
USGS	01554000	1998-12-15	3490	A
USGS	01554000	1998-12-16	3470	A
USGS	01554000	1998-12-17	3430	A
USGS	01554000	1998-12-18	3380	A
USGS	01554000	1998-12-19	3350	A
USGS	01554000	1998-12-20	3310	A
USGS	01554000	1998-12-21	3310	A
USGS	01554000	1998-12-22	3320	A
USGS	01554000	1998-12-23	3710	A
USGS	01554000	1998-12-24	6820	A
USGS	01554000	1998-12-25	9600	A
USGS	01554000	1998-12-26	8840	A
USGS	01554000	1998-12-27	8720	A
USGS	01554000	1998-12-28	7670	A
USGS	01554000	1998-12-29	6800	A
USGS	01554000	1998-12-30	5950	A
USGS	01554000	1998-12-31	4400	A
USGS	01554000	1999-01-01	4560	A
USGS	01554000	1999-01-02	3780	A
USGS	01554000	1999-01-03	4160	A
USGS	01554000	1999-01-04	6130	A
USGS	01554000	1999-01-05	5790	A
USGS	01554000	1999-01-06	5410	A
USGS	01554000	1999-01-07	6070	A
USGS	01554000	1999-01-08	5420	A
USGS	01554000	1999-01-09	6120	A
USGS	01554000	1999-01-10	8910	A
USGS	01554000	1999-01-11	10200	A
USGS	01554000	1999-01-12	8360	A
USGS	01554000	1999-01-13	7690	A
USGS	01554000	1999-01-14	7470	A
USGS	01554000	1999-01-15	7170	A
USGS	01554000	1999-01-16	8780	A
USGS	01554000	1999-01-17	10800	A
USGS	01554000	1999-01-18	13000	A
USGS	01554000	1999-01-19	27200	A
USGS	01554000	1999-01-20	30400	A
USGS	01554000	1999-01-21	28200	A
USGS	01554000	1999-01-22	41200	A
USGS	01554000	1999-01-23	54300	A
USGS	01554000	1999-01-24	75900	A
USGS	01554000	1999-01-25	180000	A
USGS	01554000	1999-01-26	168000	A
USGS	01554000	1999-01-27	127000	A
USGS	01554000	1999-01-28	98900	A
USGS	01554000	1999-01-29	74400	A
USGS	01554000	1999-01-30	57400	A
USGS	01554000	1999-01-31	47200	A
USGS	01554000	1999-02-01	37900	A
USGS	01554000	1999-02-02	34800	A
USGS	01554000	1999-02-03	37900	A
USGS	01554000	1999-02-04	41900	A
USGS	01554000	1999-02-05	48700	A
USGS	01554000	1999-02-06	49200	A
USGS	01554000	1999-02-07	44300	A
USGS	01554000	1999-02-08	39300	A
USGS	01554000	1999-02-09	34800	A
USGS	01554000	1999-02-10	32000	A
USGS	01554000	1999-02-11	30300	A
USGS	01554000	1999-02-12	29100	A
USGS	01554000	1999-02-13	31700	A
USGS	01554000	1999-02-14	36200	A
USGS	01554000	1999-02-15	38200	A
USGS	01554000	1999-02-16	34900	A
USGS	01554000	1999-02-17	31500	A
USGS	01554000	1999-02-18	30400	A
USGS	01554000	1999-02-19	31500	A
USGS	01554000	1999-02-20	31900	A
USGS	01554000	1999-02-21	30000	A
USGS	01554000	1999-02-22	26600	A
USGS	01554000	1999-02-23	23100	A
USGS	01554000	1999-02-24	20100	A
USGS	01554000	1999-02-25	18500	A
USGS	01554000	1999-02-26	17400	A
USGS	01554000	1999-02-27	16800	A
USGS	01554000	1999-02-28	16200	A
USGS	01554000	1999-03-01	17000	A
USGS	01554000	1999-03-02	17800	A
USGS	01554000	1999-03-03	18400	A
USGS	01554000	1999-03-04	35800	A
USGS	01554000	1999-03-05	72900	A
USGS	01554000	1999-03-06	88600	A
USGS	01554000	1999-03-07	71300	A
USGS	01554000	1999-03-08	53700	A
USGS	01554000	1999-03-09	40000	A
USGS	01554000	1999-03-10	33800	A
USGS	01554000	1999-03-11	30700	A
USGS	01554000	1999-03-12	28600	A
USGS	01554000	1999-03-13	26200	A
USGS	01554000	1999-03-14	24400	A
USGS	01554000	1999-03-15	23200	A
USGS	01554000	1999-03-16	22700	A
USGS	01554000	1999-03-17	22300	A
USGS	01554000	1999-03-18	24200	A
USGS	01554000	1999-03-19	33400	A
USGS	01554000	1999-03-20	49100	A
USGS	01554000	1999-03-21	48500	A
USGS	01554000	1999-03-22	50300	A
USGS	01554000	1999-03-23	53100	A
USGS	01554000	1999-03-24	51300	A
USGS	01554000	1999-03-25	49400	A
USGS	01554000	1999-03-26	51000	A
USGS	01554000	1999-03-27	48600	A
USGS	01554000	1999-03-28	45200	A
USGS	01554000	1999-03-29	44200	A
USGS	01554000	1999-03-30	46300	A
USGS	01554000	1999-03-31	50100	A
USGS	01554000	1999-04-01	53200	A
USGS	01554000	1999-04-02	55500	A
USGS	01554000	1999-04-03	58800	A
USGS	01554000	1999-04-04	59000	A
USGS	01554000	1999-04-05	56400	A
USGS	01554000	1999-04-06	53100	A
USGS	01554000	1999-04-07	49100	A
USGS	01554000	1999-04-08	42000	A
USGS	01554000	1999-04-09	36200	A
USGS	01554000	1999-04-10	37400	A
USGS	01554000	1999-04-11	48100	A
USGS	01554000	1999-04-12	57300	A
USGS	01554000	1999-04-13	55600	A
USGS	01554000	1999-04-14	52300	A
USGS	01554000	1999-04-15	46100	A
USGS	01554000	1999-04-16	39500	A
USGS	01554000	1999-04-17	35500	A
USGS	01554000	1999-04-18	34200	A
USGS	01554000	1999-04-19	33800	A
USGS	01554000	1999-04-20	32700	A
USGS	01554000	1999-04-21	32000	A
USGS	01554000	1999-04-22	30200	A
USGS	01554000	1999-04-23	28500	A
USGS	01554000	1999-04-24	29100	A
USGS	01554000	1999-04-25	35000	A
USGS	01554000	1999-04-26	40600	A
USGS	01554000	1999-04-27	36400	A
USGS	01554000	1999-04-28	32100	A
USGS	01554000	1999-04-29	28600	A
USGS	01554000	1999-04-30	25500	A
USGS	01554000	1999-05-01	22900	A
USGS	01554000	1999-05-02	20800	A
USGS	01554000	1999-05-03	19100	A
USGS	01554000	1999-05-04	17700	A
USGS	01554000	1999-05-05	16500	A
USGS	01554000	1999-05-06	15600	A
USGS	01554000	1999-05-07	14700	A
USGS	01554000	1999-05-08	14900	A
USGS	01554000	1999-05-09	16100	A
USGS	01554000	1999-05-10	16600	A
USGS	01554000	1999-05-11	16100	A
USGS	01554000	1999-05-12	14900	A
USGS	01554000	1999-05-13	13600	A
USGS	01554000	1999-05-14	11500	A
USGS	01554000	1999-05-15	12400	A
USGS	01554000	1999-05-16	11500	A
USGS	01554000	1999-05-17	10300	A
USGS	01554000	1999-05-18	9910	A
USGS	01554000	1999-05-19	9510	A
USGS	01554000	1999-05-20	9180	A
USGS	01554000	1999-05-21	8980	A
USGS	01554000	1999-05-22	8510	A
USGS	01554000	1999-05-23	8330	A
USGS	01554000	1999-05-24	9090	A
USGS	01554000	1999-05-25	9400	A
USGS	01554000	1999-05-26	9740	A
USGS	01554000	1999-05-27	9560	A
USGS	01554000	1999-05-28	9370	A
USGS	01554000	1999-05-29	8780	A
USGS	01554000	1999-05-30	8080	A
USGS	01554000	1999-05-31	7530	A
USGS	01554000	1999-06-01	7040	A
USGS	01554000	1999-06-02	6530	A
USGS	01554000	1999-06-03	6240	A
USGS	01554000	1999-06-04	5870	A
USGS	01554000	1999-06-05	5650	A
USGS	01554000	1999-06-06	5390	A
USGS	01554000	1999-06-07	5260	A
USGS	01554000	1999-06-08	5180	A
USGS	01554000	1999-06-09	5010	A
USGS	01554000	1999-06-10	4670	A
USGS	01554000	1999-06-11	4480	A
USGS	01554000	1999-06-12	4190	A
USGS	01554000	1999-06-13	3980	A
USGS	01554000	1999-06-14	3810	A
USGS	01554000	1999-06-15	3890	A
USGS	01554000	1999-06-16	3570	A
USGS	01554000	1999-06-17	3920	A
USGS	01554000	1999-06-18	4400	A
USGS	01554000	1999-06-19	4620	A
USGS	01554000	1999-06-20	4360	A
USGS	01554000	1999-06-21	3930	A
USGS	01554000	1999-06-22	3600	A
USGS	01554000	1999-06-23	3370	A
USGS	01554000	1999-06-24	3110	A
USGS	01554000	1999-06-25	2950	A
USGS	01554000	1999-06-26	2840	A
USGS	01554000	1999-06-27	2720	A
USGS	01554000	1999-06-28	2690	A
USGS	01554000	1999-06-29	3890	A
USGS	01554000	1999-06-30	4430	A
USGS	01554000	1999-07-01	4830	A
USGS	01554000	1999-07-02	4970	A
USGS	01554000	1999-07-03	5620	A
USGS	01554000	1999-07-04	5380	A
USGS	01554000	1999-07-05	5300	A
USGS	01554000	1999-07-06	4630	A
USGS	01554000	1999-07-07	4030	A
USGS	01554000	1999-07-08	3520	A
USGS	01554000	1999-07-09	3220	A
USGS	01554000	1999-07-10	3610	A
USGS	01554000	1999-07-11	4900	A
USGS	01554000	1999-07-12	4290	A
USGS	01554000	1999-07-13	3970	A
USGS	01554000	1999-07-14	3860	A
USGS	01554000	1999-07-15	3530	A
USGS	01554000	1999-07-16	3340	A
USGS	01554000	1999-07-17	3040	A
USGS	01554000	1999-07-18	2840	A
USGS	01554000	1999-07-19	2700	A
USGS	01554000	1999-07-20	2660	A
USGS	01554000	1999-07-21	2650	A
USGS	01554000	1999-07-22	2640	A
USGS	01554000	1999-07-23	2910	A
USGS	01554000	1999-07-24	2680	A
USGS	01554000	1999-07-25	2510	A
USGS	01554000	1999-07-26	2430	A
USGS	01554000	1999-07-27	2460	A
USGS	01554000	1999-07-28	2430	A
USGS	01554000	1999-07-29	2370	A
