# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-05-06 13:03:14 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01549700 Pine Creek bl L Pine Creek near Waterville, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01549700
#            TS   parameter     statistic     Description
#        119044       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	119044_00060_00003	119044_00060_00003_cd
USGS	01549700	2014-10-01	198	A
USGS	01549700	2014-10-02	332	A
USGS	01549700	2014-10-03	278	A
USGS	01549700	2014-10-04	264	A
USGS	01549700	2014-10-05	308	A
USGS	01549700	2014-10-06	316	A
USGS	01549700	2014-10-07	287	A
USGS	01549700	2014-10-08	365	A
USGS	01549700	2014-10-09	487	A
USGS	01549700	2014-10-10	395	A
USGS	01549700	2014-10-11	344	A
USGS	01549700	2014-10-12	323	A
USGS	01549700	2014-10-13	296	A
USGS	01549700	2014-10-14	278	A
USGS	01549700	2014-10-15	402	A
USGS	01549700	2014-10-16	1600	A
USGS	01549700	2014-10-17	1230	A
USGS	01549700	2014-10-18	1030	A
USGS	01549700	2014-10-19	917	A
USGS	01549700	2014-10-20	778	A
USGS	01549700	2014-10-21	684	A
USGS	01549700	2014-10-22	640	A
USGS	01549700	2014-10-23	598	A
USGS	01549700	2014-10-24	550	A
USGS	01549700	2014-10-25	524	A
USGS	01549700	2014-10-26	500	A
USGS	01549700	2014-10-27	467	A
USGS	01549700	2014-10-28	435	A
USGS	01549700	2014-10-29	419	A
USGS	01549700	2014-10-30	398	A
USGS	01549700	2014-10-31	373	A
USGS	01549700	2014-11-01	348	A
USGS	01549700	2014-11-02	339	A
USGS	01549700	2014-11-03	340	A
USGS	01549700	2014-11-04	325	A
USGS	01549700	2014-11-05	306	A
USGS	01549700	2014-11-06	309	A
USGS	01549700	2014-11-07	369	A
USGS	01549700	2014-11-08	444	A
USGS	01549700	2014-11-09	387	A
USGS	01549700	2014-11-10	364	A
USGS	01549700	2014-11-11	355	A
USGS	01549700	2014-11-12	348	A
USGS	01549700	2014-11-13	341	A
USGS	01549700	2014-11-14	338	A
USGS	01549700	2014-11-15	332	A
USGS	01549700	2014-11-16	325	A
USGS	01549700	2014-11-17	336	A
USGS	01549700	2014-11-18	395	A
USGS	01549700	2014-11-19	359	A:e
USGS	01549700	2014-11-20	329	A:e
USGS	01549700	2014-11-21	312	A:e
USGS	01549700	2014-11-22	329	A:e
USGS	01549700	2014-11-23	353	A
USGS	01549700	2014-11-24	483	A
USGS	01549700	2014-11-25	868	A
USGS	01549700	2014-11-26	728	A
USGS	01549700	2014-11-27	740	A
USGS	01549700	2014-11-28	724	A
USGS	01549700	2014-11-29	673	A
USGS	01549700	2014-11-30	637	A
USGS	01549700	2014-12-01	640	A
USGS	01549700	2014-12-02	675	A
USGS	01549700	2014-12-03	659	A
USGS	01549700	2014-12-04	714	A
USGS	01549700	2014-12-05	700	A
USGS	01549700	2014-12-06	1070	A
USGS	01549700	2014-12-07	2900	A
USGS	01549700	2014-12-08	2260	A
USGS	01549700	2014-12-09	1940	A
USGS	01549700	2014-12-10	1770	A
USGS	01549700	2014-12-11	1630	A
USGS	01549700	2014-12-12	1440	A
USGS	01549700	2014-12-13	1260	A
USGS	01549700	2014-12-14	1140	A
USGS	01549700	2014-12-15	1100	A
USGS	01549700	2014-12-16	1160	A
USGS	01549700	2014-12-17	1490	A
USGS	01549700	2014-12-18	1610	A
USGS	01549700	2014-12-19	1560	A
USGS	01549700	2014-12-20	1500	A
USGS	01549700	2014-12-21	1410	A
USGS	01549700	2014-12-22	1300	A
USGS	01549700	2014-12-23	1240	A
USGS	01549700	2014-12-24	1300	A
USGS	01549700	2014-12-25	1570	A
USGS	01549700	2014-12-26	1590	A
USGS	01549700	2014-12-27	1620	A
USGS	01549700	2014-12-28	1700	A
USGS	01549700	2014-12-29	1740	A
USGS	01549700	2014-12-30	1570	A
USGS	01549700	2014-12-31	1430	A
USGS	01549700	2015-01-01	1270	A:e
USGS	01549700	2015-01-02	1300	A
USGS	01549700	2015-01-03	1200	A
USGS	01549700	2015-01-04	1310	A
USGS	01549700	2015-01-05	1690	A
USGS	01549700	2015-01-06	1400	A
USGS	01549700	2015-01-07	1250	A:e
USGS	01549700	2015-01-08	1140	A:e
USGS	01549700	2015-01-09	1110	A:e
USGS	01549700	2015-01-10	1080	A:e
USGS	01549700	2015-01-11	1050	A:e
USGS	01549700	2015-01-12	1120	A:e
USGS	01549700	2015-01-13	981	A:e
USGS	01549700	2015-01-14	824	A:e
USGS	01549700	2015-01-15	837	A:e
USGS	01549700	2015-01-16	832	A:e
USGS	01549700	2015-01-17	789	A:e
USGS	01549700	2015-01-18	760	A:e
USGS	01549700	2015-01-19	817	A:e
USGS	01549700	2015-01-20	773	A:e
USGS	01549700	2015-01-21	757	A:e
USGS	01549700	2015-01-22	731	A:e
USGS	01549700	2015-01-23	692	A:e
USGS	01549700	2015-01-24	696	A:e
USGS	01549700	2015-01-25	670	A:e
USGS	01549700	2015-01-26	615	A:e
USGS	01549700	2015-01-27	611	A:e
USGS	01549700	2015-01-28	570	A:e
USGS	01549700	2015-01-29	563	A:e
USGS	01549700	2015-01-30	584	A:e
USGS	01549700	2015-01-31	568	A:e
USGS	01549700	2015-02-01	543	A:e
USGS	01549700	2015-02-02	565	A:e
USGS	01549700	2015-02-03	560	A:e
USGS	01549700	2015-02-04	555	A:e
USGS	01549700	2015-02-05	555	A:e
USGS	01549700	2015-02-06	530	A:e
USGS	01549700	2015-02-07	560	A:e
USGS	01549700	2015-02-08	608	A:e
USGS	01549700	2015-02-09	639	A:e
USGS	01549700	2015-02-10	697	A:e
USGS	01549700	2015-02-11	649	A:e
USGS	01549700	2015-02-12	627	A:e
USGS	01549700	2015-02-13	565	A:e
USGS	01549700	2015-02-14	575	A:e
USGS	01549700	2015-02-15	553	A:e
USGS	01549700	2015-02-16	548	A:e
USGS	01549700	2015-02-17	558	A:e
USGS	01549700	2015-02-18	529	A:e
USGS	01549700	2015-02-19	555	A:e
USGS	01549700	2015-02-20	547	A:e
USGS	01549700	2015-02-21	526	A:e
USGS	01549700	2015-02-22	551	A:e
USGS	01549700	2015-02-23	565	A:e
USGS	01549700	2015-02-24	524	A:e
USGS	01549700	2015-02-25	560	A:e
USGS	01549700	2015-02-26	576	A:e
USGS	01549700	2015-02-27	563	A:e
USGS	01549700	2015-02-28	549	A:e
USGS	01549700	2015-03-01	567	A:e
USGS	01549700	2015-03-02	602	A:e
USGS	01549700	2015-03-03	615	A:e
USGS	01549700	2015-03-04	634	A:e
USGS	01549700	2015-03-05	638	A:e
USGS	01549700	2015-03-06	647	A:e
USGS	01549700	2015-03-07	634	A:e
USGS	01549700	2015-03-08	663	A:e
USGS	01549700	2015-03-09	691	A:e
USGS	01549700	2015-03-10	787	A:e
USGS	01549700	2015-03-11	1360	A:e
USGS	01549700	2015-03-12	1900	A:e
USGS	01549700	2015-03-13	1940	A:e
USGS	01549700	2015-03-14	2610	A:e
USGS	01549700	2015-03-15	3380	A:e
USGS	01549700	2015-03-16	3330	A:e
USGS	01549700	2015-03-17	3760	A:e
USGS	01549700	2015-03-18	3600	A:e
USGS	01549700	2015-03-19	3250	A:e
USGS	01549700	2015-03-20	2920	A
USGS	01549700	2015-03-21	2420	A
USGS	01549700	2015-03-22	2160	A
USGS	01549700	2015-03-23	1900	A
USGS	01549700	2015-03-24	1680	A
USGS	01549700	2015-03-25	1570	A
USGS	01549700	2015-03-26	1540	A
USGS	01549700	2015-03-27	2020	A
USGS	01549700	2015-03-28	1920	A
USGS	01549700	2015-03-29	1740	A
USGS	01549700	2015-03-30	1770	A
USGS	01549700	2015-03-31	1840	A
USGS	01549700	2015-04-01	1760	A
USGS	01549700	2015-04-02	1900	A
USGS	01549700	2015-04-03	3360	A
USGS	01549700	2015-04-04	7610	A
USGS	01549700	2015-04-05	7160	A
USGS	01549700	2015-04-06	5490	A
USGS	01549700	2015-04-07	4610	A
USGS	01549700	2015-04-08	6430	A
USGS	01549700	2015-04-09	7820	A
USGS	01549700	2015-04-10	10100	A
USGS	01549700	2015-04-11	10400	A
USGS	01549700	2015-04-12	7170	A
USGS	01549700	2015-04-13	4960	A
USGS	01549700	2015-04-14	4230	A
USGS	01549700	2015-04-15	3560	A
USGS	01549700	2015-04-16	2940	A
USGS	01549700	2015-04-17	2620	A
USGS	01549700	2015-04-18	2410	A
USGS	01549700	2015-04-19	2100	A
USGS	01549700	2015-04-20	2160	A
USGS	01549700	2015-04-21	3300	A
USGS	01549700	2015-04-22	3180	A
USGS	01549700	2015-04-23	3100	A
USGS	01549700	2015-04-24	2730	A
USGS	01549700	2015-04-25	2420	A
USGS	01549700	2015-04-26	2180	A
USGS	01549700	2015-04-27	1970	A
USGS	01549700	2015-04-28	1770	A
USGS	01549700	2015-04-29	1590	A
USGS	01549700	2015-04-30	1440	A
USGS	01549700	2015-05-01	1310	A
USGS	01549700	2015-05-02	1180	A
USGS	01549700	2015-05-03	1060	A
USGS	01549700	2015-05-04	965	A
USGS	01549700	2015-05-05	878	A
USGS	01549700	2015-05-06	901	A
USGS	01549700	2015-05-07	1040	A
USGS	01549700	2015-05-08	890	A
USGS	01549700	2015-05-09	790	A
USGS	01549700	2015-05-10	724	A
USGS	01549700	2015-05-11	677	A
USGS	01549700	2015-05-12	676	A
USGS	01549700	2015-05-13	657	A
USGS	01549700	2015-05-14	591	A
USGS	01549700	2015-05-15	544	A
USGS	01549700	2015-05-16	568	A
USGS	01549700	2015-05-17	633	A
USGS	01549700	2015-05-18	740	A
USGS	01549700	2015-05-19	637	A
USGS	01549700	2015-05-20	683	A
USGS	01549700	2015-05-21	583	A
USGS	01549700	2015-05-22	557	A
USGS	01549700	2015-05-23	523	A
USGS	01549700	2015-05-24	482	A
USGS	01549700	2015-05-25	453	A
USGS	01549700	2015-05-26	427	A
USGS	01549700	2015-05-27	413	A
USGS	01549700	2015-05-28	400	A
USGS	01549700	2015-05-29	364	A
USGS	01549700	2015-05-30	341	A
USGS	01549700	2015-05-31	413	A
USGS	01549700	2015-06-01	717	A
USGS	01549700	2015-06-02	772	A
USGS	01549700	2015-06-03	557	A
USGS	01549700	2015-06-04	456	A
USGS	01549700	2015-06-05	410	A
USGS	01549700	2015-06-06	475	A
USGS	01549700	2015-06-07	584	A
USGS	01549700	2015-06-08	483	A
USGS	01549700	2015-06-09	890	A
USGS	01549700	2015-06-10	1380	A
USGS	01549700	2015-06-11	1090	A
USGS	01549700	2015-06-12	886	A
USGS	01549700	2015-06-13	862	A
USGS	01549700	2015-06-14	778	A
USGS	01549700	2015-06-15	748	A
USGS	01549700	2015-06-16	741	A
USGS	01549700	2015-06-17	696	A
USGS	01549700	2015-06-18	624	A
USGS	01549700	2015-06-19	595	A
USGS	01549700	2015-06-20	1050	A
USGS	01549700	2015-06-21	954	A
USGS	01549700	2015-06-22	993	A
USGS	01549700	2015-06-23	760	A
USGS	01549700	2015-06-24	752	A
USGS	01549700	2015-06-25	639	A
USGS	01549700	2015-06-26	567	A
USGS	01549700	2015-06-27	662	A
USGS	01549700	2015-06-28	3100	A
USGS	01549700	2015-06-29	3360	A
USGS	01549700	2015-06-30	2910	A
USGS	01549700	2015-07-01	4460	A
USGS	01549700	2015-07-02	3360	A
USGS	01549700	2015-07-03	2490	A
USGS	01549700	2015-07-04	4490	A
USGS	01549700	2015-07-05	5550	A
USGS	01549700	2015-07-06	3780	A
USGS	01549700	2015-07-07	2880	A
USGS	01549700	2015-07-08	2290	A
USGS	01549700	2015-07-09	1980	A
USGS	01549700	2015-07-10	2270	A
USGS	01549700	2015-07-11	1840	A
USGS	01549700	2015-07-12	1490	A
USGS	01549700	2015-07-13	1250	A
USGS	01549700	2015-07-14	1090	A
USGS	01549700	2015-07-15	2510	A
USGS	01549700	2015-07-16	1940	A
USGS	01549700	2015-07-17	1440	A
USGS	01549700	2015-07-18	1270	A
USGS	01549700	2015-07-19	1240	A
USGS	01549700	2015-07-20	1050	A
USGS	01549700	2015-07-21	873	A
USGS	01549700	2015-07-22	755	A
USGS	01549700	2015-07-23	636	A
USGS	01549700	2015-07-24	541	A
USGS	01549700	2015-07-25	476	A
USGS	01549700	2015-07-26	434	A
USGS	01549700	2015-07-27	590	A
USGS	01549700	2015-07-28	535	A
USGS	01549700	2015-07-29	421	A
USGS	01549700	2015-07-30	367	A
USGS	01549700	2015-07-31	329	A
USGS	01549700	2015-08-01	305	A
USGS	01549700	2015-08-02	276	A
USGS	01549700	2015-08-03	252	A
USGS	01549700	2015-08-04	237	A
USGS	01549700	2015-08-05	224	A
USGS	01549700	2015-08-06	214	A
USGS	01549700	2015-08-07	199	A
USGS	01549700	2015-08-08	184	A
USGS	01549700	2015-08-09	173	A
USGS	01549700	2015-08-10	166	A
USGS	01549700	2015-08-11	267	A
USGS	01549700	2015-08-12	307	A
USGS	01549700	2015-08-13	243	A
USGS	01549700	2015-08-14	198	A
USGS	01549700	2015-08-15	172	A
USGS	01549700	2015-08-16	157	A
USGS	01549700	2015-08-17	154	A
USGS	01549700	2015-08-18	146	A
USGS	01549700	2015-08-19	159	A
USGS	01549700	2015-08-20	222	A
USGS	01549700	2015-08-21	2040	A
USGS	01549700	2015-08-22	779	A
USGS	01549700	2015-08-23	435	A
USGS	01549700	2015-08-24	328	A
USGS	01549700	2015-08-25	273	A
USGS	01549700	2015-08-26	236	A
USGS	01549700	2015-08-27	215	A
USGS	01549700	2015-08-28	201	A
USGS	01549700	2015-08-29	184	A
USGS	01549700	2015-08-30	176	A
USGS	01549700	2015-08-31	177	A
USGS	01549700	2015-09-01	169	A
USGS	01549700	2015-09-02	159	A
USGS	01549700	2015-09-03	154	A
USGS	01549700	2015-09-04	151	A
USGS	01549700	2015-09-05	145	A
USGS	01549700	2015-09-06	133	A
USGS	01549700	2015-09-07	124	A
USGS	01549700	2015-09-08	117	A
USGS	01549700	2015-09-09	118	A
USGS	01549700	2015-09-10	167	A
USGS	01549700	2015-09-11	167	A
USGS	01549700	2015-09-12	160	A
USGS	01549700	2015-09-13	182	A
USGS	01549700	2015-09-14	217	A
USGS	01549700	2015-09-15	175	A
USGS	01549700	2015-09-16	154	A
USGS	01549700	2015-09-17	129	A
USGS	01549700	2015-09-18	119	A
USGS	01549700	2015-09-19	112	A
USGS	01549700	2015-09-20	118	A
USGS	01549700	2015-09-21	119	A
USGS	01549700	2015-09-22	116	A
USGS	01549700	2015-09-23	116	A
USGS	01549700	2015-09-24	105	A
USGS	01549700	2015-09-25	99.1	A
USGS	01549700	2015-09-26	94.4	A
USGS	01549700	2015-09-27	91.0	A
USGS	01549700	2015-09-28	88.8	A
USGS	01549700	2015-09-29	94.8	A
USGS	01549700	2015-09-30	1620	A
USGS	01549700	2015-10-01	2510	A
USGS	01549700	2015-10-02	1390	A
USGS	01549700	2015-10-03	973	A
USGS	01549700	2015-10-04	952	A
USGS	01549700	2015-10-05	780	A
USGS	01549700	2015-10-06	623	A
USGS	01549700	2015-10-07	540	A
USGS	01549700	2015-10-08	474	A
USGS	01549700	2015-10-09	420	A
USGS	01549700	2015-10-10	410	A
USGS	01549700	2015-10-11	381	A
USGS	01549700	2015-10-12	328	A
USGS	01549700	2015-10-13	307	A
USGS	01549700	2015-10-14	294	A
USGS	01549700	2015-10-15	284	A
USGS	01549700	2015-10-16	271	A
USGS	01549700	2015-10-17	273	A
USGS	01549700	2015-10-18	279	A
USGS	01549700	2015-10-19	258	A
USGS	01549700	2015-10-20	245	A
USGS	01549700	2015-10-21	241	A
USGS	01549700	2015-10-22	237	A
USGS	01549700	2015-10-23	235	A
USGS	01549700	2015-10-24	232	A
USGS	01549700	2015-10-25	245	A
USGS	01549700	2015-10-26	294	A
USGS	01549700	2015-10-27	302	A
USGS	01549700	2015-10-28	356	A
USGS	01549700	2015-10-29	2290	A
USGS	01549700	2015-10-30	2440	A
USGS	01549700	2015-10-31	1870	A
USGS	01549700	2015-11-01	1500	A
USGS	01549700	2015-11-02	1220	A
USGS	01549700	2015-11-03	993	A
USGS	01549700	2015-11-04	808	A
USGS	01549700	2015-11-05	686	A
USGS	01549700	2015-11-06	621	A
USGS	01549700	2015-11-07	574	A
USGS	01549700	2015-11-08	521	A
USGS	01549700	2015-11-09	470	A
USGS	01549700	2015-11-10	479	A
USGS	01549700	2015-11-11	5860	A
USGS	01549700	2015-11-12	4270	A
USGS	01549700	2015-11-13	3380	A
USGS	01549700	2015-11-14	2550	A
USGS	01549700	2015-11-15	2040	A
USGS	01549700	2015-11-16	1720	A
USGS	01549700	2015-11-17	1490	A
USGS	01549700	2015-11-18	1300	A
USGS	01549700	2015-11-19	1220	A
USGS	01549700	2015-11-20	1420	A
USGS	01549700	2015-11-21	1200	A
USGS	01549700	2015-11-22	1110	A
USGS	01549700	2015-11-23	1070	A
USGS	01549700	2015-11-24	989	A
USGS	01549700	2015-11-25	900	A
USGS	01549700	2015-11-26	799	A
USGS	01549700	2015-11-27	737	A
USGS	01549700	2015-11-28	706	A
USGS	01549700	2015-11-29	712	A
USGS	01549700	2015-11-30	655	A
USGS	01549700	2015-12-01	633	A
USGS	01549700	2015-12-02	900	A
USGS	01549700	2015-12-03	2320	A
USGS	01549700	2015-12-04	2130	A
USGS	01549700	2015-12-05	1920	A
USGS	01549700	2015-12-06	1780	A
USGS	01549700	2015-12-07	1660	A
USGS	01549700	2015-12-08	1540	A
USGS	01549700	2015-12-09	1410	A
USGS	01549700	2015-12-10	1280	A
USGS	01549700	2015-12-11	1170	A
USGS	01549700	2015-12-12	1060	A
USGS	01549700	2015-12-13	946	A
USGS	01549700	2015-12-14	880	A
USGS	01549700	2015-12-15	1080	A
USGS	01549700	2015-12-16	1070	A
USGS	01549700	2015-12-17	935	A
USGS	01549700	2015-12-18	1120	A
USGS	01549700	2015-12-19	1130	A
USGS	01549700	2015-12-20	1080	A
USGS	01549700	2015-12-21	1070	A
USGS	01549700	2015-12-22	1180	A
USGS	01549700	2015-12-23	1800	A
USGS	01549700	2015-12-24	3180	A
USGS	01549700	2015-12-25	3970	A
USGS	01549700	2015-12-26	3610	A
USGS	01549700	2015-12-27	3260	A
USGS	01549700	2015-12-28	3660	A
USGS	01549700	2015-12-29	3450	A
USGS	01549700	2015-12-30	3880	A
USGS	01549700	2015-12-31	3820	A
USGS	01549700	2016-01-01	3570	A
USGS	01549700	2016-01-02	3210	A
USGS	01549700	2016-01-03	2770	A
USGS	01549700	2016-01-04	2340	A
USGS	01549700	2016-01-05	1800	A:e
USGS	01549700	2016-01-06	1630	A:e
USGS	01549700	2016-01-07	1440	A:e
USGS	01549700	2016-01-08	1370	A:e
USGS	01549700	2016-01-09	1280	A
USGS	01549700	2016-01-10	3810	A
USGS	01549700	2016-01-11	6640	A
USGS	01549700	2016-01-12	4910	A
USGS	01549700	2016-01-13	3920	A
USGS	01549700	2016-01-14	3090	A
USGS	01549700	2016-01-15	2580	A
USGS	01549700	2016-01-16	2300	A
USGS	01549700	2016-01-17	2110	A
USGS	01549700	2016-01-18	1730	A:e
USGS	01549700	2016-01-19	1390	A:e
USGS	01549700	2016-01-20	1220	A:e
USGS	01549700	2016-01-21	1180	A:e
USGS	01549700	2016-01-22	1080	A:e
USGS	01549700	2016-01-23	948	A:e
USGS	01549700	2016-01-24	938	A:e
USGS	01549700	2016-01-25	882	A:e
USGS	01549700	2016-01-26	848	A:e
USGS	01549700	2016-01-27	798	A
USGS	01549700	2016-01-28	690	A:e
USGS	01549700	2016-01-29	660	A
USGS	01549700	2016-01-30	620	A
USGS	01549700	2016-01-31	585	A
USGS	01549700	2016-02-01	575	A
USGS	01549700	2016-02-02	601	A
USGS	01549700	2016-02-03	1120	A
USGS	01549700	2016-02-04	2960	A
USGS	01549700	2016-02-05	2290	A
USGS	01549700	2016-02-06	2120	A
USGS	01549700	2016-02-07	1950	A
USGS	01549700	2016-02-08	1800	A
USGS	01549700	2016-02-09	1670	A
USGS	01549700	2016-02-10	1540	A
USGS	01549700	2016-02-11	1310	A
USGS	01549700	2016-02-12	1020	A:e
USGS	01549700	2016-02-13	887	A:e
USGS	01549700	2016-02-14	753	A:e
USGS	01549700	2016-02-15	721	A:e
USGS	01549700	2016-02-16	2740	A:e
USGS	01549700	2016-02-17	4840	A
USGS	01549700	2016-02-18	2850	A:e
USGS	01549700	2016-02-19	2290	A:e
USGS	01549700	2016-02-20	2040	A:e
USGS	01549700	2016-02-21	2150	A:e
USGS	01549700	2016-02-22	2080	A:e
USGS	01549700	2016-02-23	2040	A
USGS	01549700	2016-02-24	2400	A
USGS	01549700	2016-02-25	8120	A
USGS	01549700	2016-02-26	6760	A
USGS	01549700	2016-02-27	4690	A
USGS	01549700	2016-02-28	3660	A
USGS	01549700	2016-02-29	3110	A
USGS	01549700	2016-03-01	2630	A
USGS	01549700	2016-03-02	2400	A
USGS	01549700	2016-03-03	2090	A
USGS	01549700	2016-03-04	1850	A
USGS	01549700	2016-03-05	1690	A
USGS	01549700	2016-03-06	1580	A
USGS	01549700	2016-03-07	1460	A
USGS	01549700	2016-03-08	1380	A
USGS	01549700	2016-03-09	1320	A
USGS	01549700	2016-03-10	1280	A
USGS	01549700	2016-03-11	1600	A
USGS	01549700	2016-03-12	1730	A
USGS	01549700	2016-03-13	1640	A
USGS	01549700	2016-03-14	1810	A
USGS	01549700	2016-03-15	2140	A
USGS	01549700	2016-03-16	2060	A
USGS	01549700	2016-03-17	2020	A
USGS	01549700	2016-03-18	1900	A
USGS	01549700	2016-03-19	1750	A
USGS	01549700	2016-03-20	1590	A
USGS	01549700	2016-03-21	1470	A
USGS	01549700	2016-03-22	1350	A
USGS	01549700	2016-03-23	1230	A
USGS	01549700	2016-03-24	1150	A
USGS	01549700	2016-03-25	1110	A
USGS	01549700	2016-03-26	1080	A
USGS	01549700	2016-03-27	936	A
USGS	01549700	2016-03-28	924	A
USGS	01549700	2016-03-29	1090	A
USGS	01549700	2016-03-30	955	A
USGS	01549700	2016-03-31	896	A
USGS	01549700	2016-04-01	938	A
USGS	01549700	2016-04-02	1200	A
USGS	01549700	2016-04-03	1190	A
USGS	01549700	2016-04-04	1220	A
USGS	01549700	2016-04-05	1200	A
USGS	01549700	2016-04-06	1100	A
USGS	01549700	2016-04-07	1090	A
USGS	01549700	2016-04-08	1180	A
USGS	01549700	2016-04-09	1150	A
USGS	01549700	2016-04-10	1070	A
USGS	01549700	2016-04-11	1050	A
USGS	01549700	2016-04-12	1540	A
USGS	01549700	2016-04-13	2140	A
USGS	01549700	2016-04-14	2270	A
USGS	01549700	2016-04-15	2120	A
USGS	01549700	2016-04-16	1890	A
USGS	01549700	2016-04-17	1670	A
USGS	01549700	2016-04-18	1500	A
USGS	01549700	2016-04-19	1350	A
USGS	01549700	2016-04-20	1230	A
USGS	01549700	2016-04-21	1120	A
USGS	01549700	2016-04-22	1050	A
USGS	01549700	2016-04-23	1010	A
USGS	01549700	2016-04-24	938	A
USGS	01549700	2016-04-25	829	A
USGS	01549700	2016-04-26	827	A
USGS	01549700	2016-04-27	816	A
USGS	01549700	2016-04-28	742	A
USGS	01549700	2016-04-29	705	A
USGS	01549700	2016-04-30	796	A
USGS	01549700	2016-05-01	990	A
USGS	01549700	2016-05-02	1460	A
USGS	01549700	2016-05-03	2120	A
USGS	01549700	2016-05-04	2210	A
USGS	01549700	2016-05-05	2450	A
USGS	01549700	2016-05-06	2280	A
USGS	01549700	2016-05-07	2140	A
USGS	01549700	2016-05-08	1950	A
USGS	01549700	2016-05-09	1710	A
USGS	01549700	2016-05-10	1520	A
USGS	01549700	2016-05-11	1380	A
USGS	01549700	2016-05-12	1270	A
USGS	01549700	2016-05-13	1260	A
USGS	01549700	2016-05-14	1350	A
USGS	01549700	2016-05-15	1270	A
USGS	01549700	2016-05-16	1170	A
USGS	01549700	2016-05-17	1060	A
USGS	01549700	2016-05-18	1010	A
USGS	01549700	2016-05-19	953	A
USGS	01549700	2016-05-20	909	A
USGS	01549700	2016-05-21	856	A
USGS	01549700	2016-05-22	1010	A
USGS	01549700	2016-05-23	1250	A
USGS	01549700	2016-05-24	1080	A
USGS	01549700	2016-05-25	977	A
USGS	01549700	2016-05-26	893	A
USGS	01549700	2016-05-27	834	A
USGS	01549700	2016-05-28	798	A
USGS	01549700	2016-05-29	740	A
USGS	01549700	2016-05-30	701	A
USGS	01549700	2016-05-31	629	A
USGS	01549700	2016-06-01	563	A
USGS	01549700	2016-06-02	514	A
USGS	01549700	2016-06-03	541	A
USGS	01549700	2016-06-04	482	A
USGS	01549700	2016-06-05	475	A
USGS	01549700	2016-06-06	639	A
USGS	01549700	2016-06-07	576	A
USGS	01549700	2016-06-08	479	A
USGS	01549700	2016-06-09	506	A
USGS	01549700	2016-06-10	429	A
USGS	01549700	2016-06-11	364	A
USGS	01549700	2016-06-12	325	A
USGS	01549700	2016-06-13	290	A
USGS	01549700	2016-06-14	269	A
USGS	01549700	2016-06-15	252	A
USGS	01549700	2016-06-16	251	A
USGS	01549700	2016-06-17	254	A
USGS	01549700	2016-06-18	244	A
USGS	01549700	2016-06-19	222	A
USGS	01549700	2016-06-20	201	A
USGS	01549700	2016-06-21	202	A
USGS	01549700	2016-06-22	277	A
USGS	01549700	2016-06-23	238	A
USGS	01549700	2016-06-24	223	A
USGS	01549700	2016-06-25	195	A
USGS	01549700	2016-06-26	178	A
USGS	01549700	2016-06-27	166	A
USGS	01549700	2016-06-28	159	A
USGS	01549700	2016-06-29	151	A
USGS	01549700	2016-06-30	136	A
USGS	01549700	2016-07-01	128	A
USGS	01549700	2016-07-02	128	A
USGS	01549700	2016-07-03	119	A
USGS	01549700	2016-07-04	111	A
USGS	01549700	2016-07-05	116	A
USGS	01549700	2016-07-06	121	A
USGS	01549700	2016-07-07	112	A
USGS	01549700	2016-07-08	105	A
USGS	01549700	2016-07-09	98.6	A
USGS	01549700	2016-07-10	91.5	A
USGS	01549700	2016-07-11	88.8	A
USGS	01549700	2016-07-12	87.0	A
USGS	01549700	2016-07-13	87.0	A
USGS	01549700	2016-07-14	104	A
USGS	01549700	2016-07-15	177	A
USGS	01549700	2016-07-16	171	A
USGS	01549700	2016-07-17	158	A
USGS	01549700	2016-07-18	115	A
USGS	01549700	2016-07-19	110	A
USGS	01549700	2016-07-20	96.7	A
USGS	01549700	2016-07-21	85.8	A
USGS	01549700	2016-07-22	79.4	A
USGS	01549700	2016-07-23	68.9	A
USGS	01549700	2016-07-24	63.8	A
USGS	01549700	2016-07-25	65.7	A
USGS	01549700	2016-07-26	87.5	A
USGS	01549700	2016-07-27	99.0	A
USGS	01549700	2016-07-28	87.9	A
USGS	01549700	2016-07-29	70.1	A
USGS	01549700	2016-07-30	72.3	A
USGS	01549700	2016-07-31	104	A
USGS	01549700	2016-08-01	177	A
USGS	01549700	2016-08-02	160	A
USGS	01549700	2016-08-03	124	A
USGS	01549700	2016-08-04	96.2	A
USGS	01549700	2016-08-05	81.3	A
USGS	01549700	2016-08-06	72.1	A
USGS	01549700	2016-08-07	63.0	A
USGS	01549700	2016-08-08	58.3	A
USGS	01549700	2016-08-09	52.6	A
